Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
0.47501686879628363,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.006573805861769117,-1.0784527012502225,-0.1234725206368799,0.269095280945144,0.4535270242865713,-1.3013525233413656,1
0.47501686879628363,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.8154318159699814,-1.0784527012502225,-1.5728246599831157,0.269095280945144,0.4535270242865713,1.2170543841775523,1
0.47501686879628363,0.7260554727572589,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-1.3438817378568975,1.0303190392564003,0.05631341923074609,0.269095280945144,0.4535270242865713,-0.04214906958190669,1
0.47501686879628363,-1.3773052301395274,-0.7129644987780769,1.7565506213798923,-0.3931785497463923,-0.23220698716091562,-1.0784527012502225,-3.3007094745318253,-3.2664833278367973,0.4535270242865713,-0.04214906958190669,1
-2.105188395801711,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,1.3948806099661197,-1.0784527012502225,1.4569720998956224,0.269095280945144,0.4535270242865713,1.2170543841775523,1
0.47501686879628363,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,2.5433737436719754,0.8023206817677674,-1.0784527012502225,-0.8531412282560119,0.269095280945144,0.4535270242865713,-0.04214906958190669,1
0.47501686879628363,0.7260554727572589,1.3095698063609185,-0.5692975698101036,2.5433737436719754,2.195522163223627,-1.0784527012502225,2.3522299167110368,0.269095280945144,0.4535270242865713,-1.3013525233413656,1
0.47501686879628363,0.7260554727572589,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.7521308430759008,0.8973890413546486,-0.1234725206368799,0.269095280945144,0.1049332698594548,1.2170543841775523,1
0.47501686879628363,0.7260554727572589,1.3095698063609185,-0.5692975698101036,-0.3931785497463923,-1.8107023048558326,0.7255108582745162,-4.06051523206312,-3.2664833278367973,0.4535270242865713,1.2170543841775523,1
0.47501686879628363,0.7260554727572589,-0.7129644987780769,1.7565506213798923,-0.3931785497463923,-0.8310440926873095,0.9226908595592951,0.719997899028754,0.269095280945144,-2.363725301156439,1.2170543841775523,0
-2.105188395801711,-1.3773052301395274,0.2983026537914208,-0.5692975698101036,-0.3931785497463923,-0.15259381318589058,-1.0784527012502225,-0.26480861906325276,0.269095280945144,0.4535270242865713,-1.3013525233413656,1
0.47501686879628363,0.7260554727572589,1.3095698063609185,-0.5692975698101036,-0.3931785497463923,-0.35622021435257367,0.8425697746049116,0.3341763727603767,0.269095280945144,-2.363725301156439,-1.3013525233413656,0
-2.105188395801711,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.8653163458993117,0.8646695679313855,-0.4165270138635316,0.269095280945144,-2.363725301156439,1.2170543841775523,0
0.47501686879628363,0.7260554727572589,-0.7129644987780769,1.7565506213798923,-0.3931785497463923,-1.2554162070894477,0.7146012538039342,-0.5381053058628064,0.269095280945144,0.4535270242865713,-0.04214906958190669,1
0.47501686879628363,0.7260554727572589,1.3095698063609185,1.7565506213798923,-0.3931785497463923,-0.24031373494005237,0.8238067458159122,0.24680984749451093,0.269095280945144,0.4535270242865713,-1.3013525233413656,1
0.47501686879628363,0.7260554727572589,0.2983026537914208,-0.5692975698101036,-0.3931785497463923,0.4533558559966152,-1.0784527012502225,-2.1672433850766684,0.269095280945144,0.4535270242865713,1.2170543841775523,1
-2.105188395801711,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-1.2990141988445851,0.8358473636265618,-1.7526105998507417,0.269095280945144,0.4535270242865713,1.2170543841775523,1
-2.105188395801711,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,0.007695754186651833,-1.0784527012502225,-0.26480861906325276,0.269095280945144,0.4535270242865713,-0.04214906958190669,0
-2.105188395801711,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,2.5433737436719754,2.0340601928230266,-1.0784527012502225,-1.7153801357564296,0.269095280945144,0.4535270242865713,-0.04214906958190669,1
0.47501686879628363,0.7260554727572589,1.3095698063609185,-0.5692975698101036,-0.3931785497463923,-0.15745092841412411,1.0345817778789625,1.0834293246443045,0.269095280945144,-2.363725301156439,1.2170543841775523,0
0.47501686879628363,0.7260554727572589,-0.7129644987780769,1.7565506213798923,-0.3931785497463923,-0.3260768041166793,1.087343479298909,-0.07286832147527963,0.269095280945144,0.4535270242865713,-0.04214906958190669,1
0.47501686879628363,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.40828480993468175,0.9640729550008128,-0.3017066505521623,0.269095280945144,0.4535270242865713,1.2170543841775523,1
0.47501686879628363,0.7260554727572589,1.3095698063609185,-0.5692975698101036,-0.3931785497463923,0.6091210013845338,1.1510400259596143,0.7979782801244055,-1.963933852140786,0.4535270242865713,-0.04214906958190669,1
0.47501686879628363,0.7260554727572589,1.3095698063609185,-0.5692975698101036,-0.3931785497463923,1.0522923789745626,-1.0784527012502225,1.350988107233701,0.269095280945144,0.4535270242865713,-0.04214906958190669,1
0.47501686879628363,0.7260554727572589,0.2983026537914208,1.7565506213798923,-0.3931785497463923,0.6949361496992603,-1.0784527012502225,0.1481612003953008,-1.963933852140786,0.4535270242865713,1.2170543841775523,1
-2.105188395801711,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.015790955788517483,-1.0784527012502225,-0.19293233355743694,0.269095280945144,-2.363725301156439,-0.04214906958190669,0
0.47501686879628363,0.7260554727572589,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,0.9765004351500641,-1.0784527012502225,1.580366064115797,0.269095280945144,0.4535270242865713,1.2170543841775523,0
-2.105188395801711,0.7260554727572589,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,0.13117511515360147,-1.0784527012502225,-0.8531412282560119,0.269095280945144,0.4535270242865713,-1.3013525233413656,0
0.47501686879628363,0.7260554727572589,1.3095698063609185,-0.5692975698101036,-0.3931785497463923,-0.015421209288768448,0.7995052142817503,0.44084443589847816,0.269095280945144,0.4535270242865713,-1.3013525233413656,1
0.47501686879628363,0.7260554727572589,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-1.1639449456532027,0.7034686351249803,-1.9086269366155195,0.269095280945144,0.4535270242865713,-0.04214906958190669,1
0.47501686879628363,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-1.2778996107295233,1.6126748572553808,-0.7122069646917442,0.269095280945144,0.4535270242865713,1.2170543841775523,0
0.47501686879628363,0.7260554727572589,0.2983026537914208,-0.5692975698101036,-0.3931785497463923,-0.19147179109281853,0.9810202315533355,0.34781493616901377,0.269095280945144,0.1049332698594548,-0.04214906958190669,0
0.47501686879628363,0.7260554727572589,0.2983026537914208,-0.5692975698101036,-0.3931785497463923,-0.5834113081760357,0.8618859992124175,-0.07286832147527963,1.1973588944775597,0.4535270242865713,-0.04214906958190669,1
-2.105188395801711,0.7260554727572589,-0.7129644987780769,-0.5692975698101036,2.5433737436719754,0.41217380472749365,-1.0784527012502225,-0.39694170272846746,0.269095280945144,-2.363725301156439,-1.3013525233413656,0
-2.105188395801711,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,0.5462279046962857,-1.0784527012502225,0.4146892150805443,0.269095280945144,0.4535270242865713,1.2170543841775523,1
0.47501686879628363,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.35945210458968613,-1.0784527012502225,-1.2250043652727762,0.269095280945144,0.4535270242865713,1.2170543841775523,1
0.47501686879628363,0.7260554727572589,0.2983026537914208,-0.5692975698101036,-0.3931785497463923,0.6274990342541672,-1.0784527012502225,0.6507321443242986,0.269095280945144,0.4535270242865713,-0.04214906958190669,1
-2.105188395801711,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.5738204979800714,-1.0784527012502225,-1.1961055046221243,0.269095280945144,0.4535270242865713,-1.3013525233413656,1
0.47501686879628363,0.7260554727572589,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.7420264230636018,1.0273147721702485,-0.21066836395405528,0.10414487549373186,0.4535270242865713,1.2170543841775523,1
-2.105188395801711,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.43863685187014967,0.9862579144539974,0.0719077185680997,0.269095280945144,0.1049332698594548,-1.3013525233413656,1
0.47501686879628363,0.7260554727572589,1.3095698063609185,-0.5692975698101036,-0.3931785497463923,-0.48456411733651955,1.2439808331756974,0.9251713442048984,0.269095280945144,0.4535270242865713,1.2170543841775523,1
0.47501686879628363,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.5282882628639628,-1.0784527012502225,-0.7581251844910024,0.269095280945144,-2.363725301156439,-0.04214906958190669,0
0.47501686879628363,-1.3773052301395274,-0.7129644987780769,-0.5692975698101036,-0.3931785497463923,-0.21527829692582212,1.1226082638644737,0.7870167963028595,0.269095280945144,0.4535270242865713,-0.04214906958190669,1
